v1,v2
spam,మీ రింగ్ టోన్ సర్వీస్ మారింది! 25 ఉచిత క్రెడిట్లు! ఇప్పుడు కంటెంట్ ఎంచుకోవడం కొరకు club4mobiles.com కు వెళ్లండి! ఆపు? Txt క్లబ్ స్టాప్ 87070 కు చేరుకుంది. 150p/wk Club4 PO Box1146 MK45 2WT
spam,మీ రింగ్ టోన్ సర్వీస్ మారింది! 25 ఉచిత క్రెడిట్లు! ఇప్పుడు కంటెంట్ ఎంచుకోవడం కొరకు club4mobiles.com కు వెళ్లండి! ఆపు? Txt క్లబ్ స్టాప్ 87070 కు చేరుకుంది. 150p/wk Club4 PO Box1146 MK45 2WT
spam,రింగ్ టోన్ క్లబ్: ప్రతి వారం మీ మొబైల్ లో యుకె సింగిల్స్ చార్ట్ పొందండి మరియు ఏదైనా టాప్ క్వాలిటీ రింగ్ టోన్ ఎంచుకోండి! ఈ సందేశం ఉచితం.
spam,రింగ్ టోన్ క్లబ్: ప్రతి వారం మీ మొబైల్ లో యుకె సింగిల్స్ చార్ట్ పొందండి మరియు ఏదైనా టాప్ క్వాలిటీ రింగ్ టోన్ ఎంచుకోండి! ఈ సందేశం ఉచితం.
ham,"రాత్రి ముగిసి మరో రోజు, ఉదయం ఒక ప్రత్యేకమైన మార్గంలో వచ్చింది. మీరు సూర్యకిరణాల వలె నవ్వండి మరియు మీ ఆందోళనలను బ్లూ బే వద్ద వదిలివేయండి."
spam,HMV బోనస్ స్పెషల్ 500 పౌండ్ల నిజమైన HMV వోచర్లను గెలుచుకోవాలి. 4 సులభమైన ప్రశ్నలకు సమాధానాలు ఇవ్వండి. ఇప్పుడు ఆడండి! HMVని 86688 మరింత info:www.100percent-real.com కు పంపండి
spam,HMV బోనస్ స్పెషల్ 500 పౌండ్ల నిజమైన HMV వోచర్లను గెలుచుకోవాలి. 4 సులభమైన ప్రశ్నలకు సమాధానాలు ఇవ్వండి. ఇప్పుడు ఆడండి! HMVని 86688 మరింత info:www.100percent-real.com కు పంపండి
ham,అభ్యంతరం లేదు. నా బిఎఫ్ రావడం లేదు.
ham,థాంక్స్...
ham,థియేటర్ లో తన ప్రేయసిని కొట్టమని రాబ్ కు చెప్పండి
ham,"అద్భుతం, నేను మిమ్మల్ని కాసేపట్లో కలుస్తాను"
ham,ఇప్పుడే పంపారు. కాబట్టి మీరు ఏ రకమైన ఆహారాన్ని ఇష్టపడతారు?
ham,అంతా అయిపోయిందా? అన్నీ అప్పగించారా? ఇంకా జోరుగా సంబరాలు?
ham,మిమ్మల్ని టూల్ అని పిలిచారా?
ham,\మీరు ఒకరిని మిస్ అవుతున్నారు
ham,సరే. ఎంత వరకు డబ్బు కావాలని అడిగాను.
ham,ఓకీ...
ham,"అవును, నిన్న రాత్రి నుండి నా సాధారణ వ్యక్తి ఇంకా వెళ్లిపోయాడని నేను అనుకుంటున్నాను, మీరు ఎవరైనా పట్టుకుంటే నాకు తెలియజేయండి మరియు నేను కిందకు విసిరేస్తాను"
ham,"K, నేను ఈ రాత్రికి రావచ్చు, అప్పుడు నా క్లాసు త్వరగా బయలుదేరితే"
ham,సరే..
ham,హాయ్ బేబీ నా గర్ల్ ఫ్రెండ్ తో మీరు ఏమి చేస్తున్నారు 2? అది బాగానే ఉంటే నాకు కాల్ చేసి ఇంట్లో గంట సేపు ఉండండి లేదా ఇప్పుడు నన్ను ఈ ఫోన్ మీద పడుకోబెట్టండి జెన్నీని ప్రేమించండి xxx
ham,"నా జీవితం నాకు చాలా ముఖ్యం, నేను నా జీవితాన్ని ప్రేమిస్తున్నాను కాబట్టి కాదు, కానీ నేను నా జీవితంలోని వ్యక్తులను ప్రేమిస్తున్నాను, ప్రపంచం వారిని స్నేహితులు అని పిలుస్తుంది, నేను వారిని నా ప్రపంచం అని పిలుస్తాను:-). జి:-).."
ham,"ప్రియమైన,టోనైట్.వీధిలో బిజీగా ఉంది.మీకు టోనైట్ అప్డేట్ చేస్తాను.పరిస్థితులు బాగానే ఉన్నాయి.వరుణనాథు ఏడుక్కాయి రక్షా ఒల్లు.కానీ నిజమైన అర్థంలో మంచిది."
ham,హేయ్ నీ పేరు గౌతమ్ కి చెప్పావా?
ham,హఫ్ మీరు అతన్ని కనుగొన్నారా? డా వి కామ్ చాలా తెలివితక్కువ పని చేస్తున్నాడని నేను భావిస్తున్నాను.
ham,అయ్యో. 4 మందికి ఆ బిట్ దొరికింది.
ham,మీరు ఇంత బుజీగా ఉన్నారా?
ham,అనుకోకుండా మెసేజ్ డిలీట్ చేశాను. దయచేసి తిరిగి పంపండి.
spam,T-మొబైల్ కస్టమర్ మీరు ఇప్పుడు మీ ఉచిత కెమెరా ఫోన్ అప్ గ్రేడ్ మరియు మీ విశ్వసనీయత కొరకు పే & గో సిమ్ కార్డును క్లెయిమ్ చేసుకోవచ్చు. 0845 021 3680 కు కాల్ చేయండి.ఆఫర్ ముగుస్తుంది 28వ తేదీ వెబ్.టి అండ్ సి దరఖాస్తు
spam,T-మొబైల్ కస్టమర్ మీరు ఇప్పుడు మీ ఉచిత కెమెరా ఫోన్ అప్ గ్రేడ్ మరియు మీ విశ్వసనీయత కొరకు పే & గో సిమ్ కార్డును క్లెయిమ్ చేసుకోవచ్చు. 0845 021 3680 కు కాల్ చేయండి.ఆఫర్ ముగుస్తుంది 28వ తేదీ వెబ్.టి అండ్ సి దరఖాస్తు
ham,నన్ను గాయపరిచాను... నన్ను ఆటపట్టించండి... నన్ను ఏడిపించండి... కానీ నా జీవిత చరమాంకంలో నా సమాధిపై ఒక గులాబీని ఉంచి మూర్ఖుడు ఐ మిస్ యు అని చెప్పండి.. మంచి రోజు BSLVYL
ham,నేను ఇప్పుడు ఫోన్ తీయలేను. దయచేసి సందేశాన్ని పంపండి
ham,కాఫీ రన్ టోమో కావాలా? ఇప్పటికే ఆ వారం సమయం అంటే నమ్మలేకపోతున్నా.
ham,"అద్భుతం, చివరిసారిగా డీజిల్ తో మనం ఎవరినైనా పైకి తెచ్చిన విషయం నాకు గుర్తుంది :V"
ham,"నిజంగా షాకింగ్ గా, భయానకంగా ఉన్న ఈ విషాన్ని ఒక్క క్షణం కూడా ఊహించలేం. రాత్రంతా నిద్రపోండి. టాక్సీలో తప్ప రాత్రికి నేను ఎక్కడైనా క్రాష్ చేయగలనని మీరు అనుకుంటున్నారా?"
ham,ఓహ్ మరియు మీరు మీ ఫ్రిజ్ లో ఎక్కువ ఆహారాన్ని కలిగి ఉన్నారు! ఈ రాత్రి భోజనం కోసం బయటకు వెళ్లాలనుకుంటున్నారా? 
ham,ఆయన అద్భుతమైన నటుడు.
spam,ఎస్ఎంఎస్.. ac బ్లైండ్ డేట్ 4U!: రాడ్స్ 1 యునైటెడ్ కింగ్ డమ్ లోని అబెర్డీన్ నుండి 21/మీ దూరంలో ఉంది. http://img ఆయన్ను చూడండి. ఎస్ఎంఎస్.. ac/W/icmb3cktz8r7!-4 అంధ తేదీలు HIDEను పంపవు
spam,ఎస్ఎంఎస్.. ac బ్లైండ్ డేట్ 4U!: రాడ్స్ 1 యునైటెడ్ కింగ్ డమ్ లోని అబెర్డీన్ నుండి 21/మీ దూరంలో ఉంది. http://img ఆయన్ను చూడండి. ఎస్ఎంఎస్.. ac/W/icmb3cktz8r7!-4 అంధ తేదీలు HIDEను పంపవు
ham,మీరు కలుస్తారా అని జోస్ అడుగుతారు?
ham,అవును. మా స్నేహం ఒక దారం మీద వేలాడుతోంది ఎందుకంటే మీరు వస్తువులు కొనలేరు.
spam,"థీమ్ మోబ్> మా తాజా కంటెంట్, గేమ్స్, టోన్స్, గాసిప్, బేబీస్ మరియు స్పోర్ట్ లను చూడండి, మీ మొబైల్ ను ఫిట్ గా ఉంచండి మరియు ఫంకీ టెక్స్ట్ WAPని 82468 కు ఉంచండి"
spam,"థీమ్ మోబ్> మా తాజా కంటెంట్, గేమ్స్, టోన్స్, గాసిప్, బేబీస్ మరియు స్పోర్ట్ లను చూడండి, మీ మొబైల్ ను ఫిట్ గా ఉంచండి మరియు ఫంకీ టెక్స్ట్ WAPని 82468 కు ఉంచండి"
ham,ఈ రోజు యాక్సెప్ట్ డే.. మీరు నన్ను ఇలా అంగీకరిస్తారా? బ్రదర్ సిస్టర్ లవర్ డియర్ 1 బెస్ట్ 1 క్లోస్1 ఎల్విబ్లెఫ్రండ్ జెస్ట్ఫ్రండ్ క్యూట్ఫ్రండ్ లిఫ్పార్ట్నర్ బెలోవ్డ్ స్వాట్హార్ట్ బ్స్ట్ఫ్రండ్ నో ఆర్ప్లై అంటే శత్రువు అని అర్థం.
spam,"మీ స్మార్ట్ అనుకుంటున్నారా ? మా వీక్లీ క్విజ్ లో ఈ వారం £200 గెలుచుకోండి, ఇప్పుడు 85222 కు టెక్స్ట్ ప్లే! T&Cs విన్నర్స్ క్లబ్ PO BOX 84, M26 3UZ. 16+. GBP1.50/వారానికి"
spam,"మీ స్మార్ట్ అనుకుంటున్నారా ? మా వీక్లీ క్విజ్ లో ఈ వారం £200 గెలుచుకోండి, ఇప్పుడు 85222 కు టెక్స్ట్ ప్లే! T&Cs విన్నర్స్ క్లబ్ PO BOX 84, M26 3UZ. 16+. GBP1.50/వారానికి"
ham,"హాయ్ నేను మీతో 2 రోజులు ఎలా ఉన్నానో, ఇది సాధారణ మార్గం మరియు ఇది నిజమైన నేను. UR ప్రత్యేకమైనది మరియు నా మిగిలిన జీవితం గురించి నాకు తెలుసు అని నేను ఆశిస్తున్నాను. వోట్ పోయిందని మీరు కనుగొంటారని ఆశిస్తున్నాను."
ham,మీరు నా రోజును సృష్టించారు. మంచి రోజు కూడా.
ham,కె.కె:) హ్యాపీ పొంగల్.
ham,"హ్మ్మ్... మనం 4 కెబి పవర్ యోగా చేయవచ్చని ఊహించండి... హహ, మనం పవర్ యోగా చేయలేము... మీకే అర్థమైంది, మర్చిపోయాను..."
ham,"నిజంగా స్నేహితులు లేరు, నేను భయపడుతున్నాను :("
spam,డిసెంబర్ మాత్రమే! మీ మొబైల్ 11 మీటర్లు+ ఉందా? లేటెస్ట్ కలర్ కెమెరా మొబైల్ ని ఉచితంగా అప్ డేట్ చేసుకోవచ్చు! మొబైల్ అప్ డేట్ కోకు ఉచితంగా కాల్ 08002986906
spam,డిసెంబర్ మాత్రమే! మీ మొబైల్ 11 మీటర్లు+ ఉందా? లేటెస్ట్ కలర్ కెమెరా మొబైల్ ని ఉచితంగా అప్ డేట్ చేసుకోవచ్చు! మొబైల్ అప్ డేట్ కోకు ఉచితంగా కాల్ 08002986906
ham,"మీకు కూడా క్రిస్మస్ శుభాకాంక్షలు బేబీ, ఐ లవ్ యూ *కిస్ లు*"
ham,హే... మనం ఎక్స్ మెన్ ని చూసి లంచ్ ఎందుకు చేయకూడదు... హాహా 
ham,2 బస్సులు నిండాయి మరియు నేను ఇంకా 4 1 లో వేచి ఉన్నాను. Pete x
ham,అది చాలా బాగుంటుంది. మేము గిల్డ్ లో ఉంటాము. బ్రిస్టల్ రోడ్డులో లేదా ఎక్కడైనా కలుసుకోవచ్చు - వారాంతంలో సంప్రదింపులు జరుపుతారు. మా ప్లాన్స్ ఫ్లైట్ ఎక్కుతాయి! మంచి వారం కావాలి
ham,ఇబ్బంది లేదు. మీరు ఎలా చేస్తున్నావు?
ham,నో కాల్స్.. సందేశాలు.. మిస్డ్ కాల్స్
ham,హాయ్ డా:) నేటి తరగతి ఎలా ఉంది?
ham,"ఇది మంచి సంకేతమని నేను చెబుతాను, కానీ, మహిళలను చదవడంలో నా ట్రాక్ రికార్డ్ మీకు తెలుసు"
ham,"బాగుంది, మీరు పార్క్ చేసినప్పుడు నాకు మెసేజ్ చేయండి"
ham,నేను మీకు పంపిన టెక్స్ట్ చదువుతున్నాను. ఇది ఒక జోక్ అని ఉద్దేశించబడింది. కాబట్టి ఆ వెలుగులో చదవండి.
ham,కె.కె:) అపో కె.మంచి సినిమా.
ham,టోమోలో బుక్ తీసి వెంటనే రిటర్న్ చేయొచ్చేమో..!? లేదా మరేదైనా.
spam,జర్మనీకి నిమిషానికి ఒక్క పెన్స్ మాత్రమే ఇవ్వండి! 0844 861 85 85 యాక్సెస్ నంబర్ ద్వారా ఫిక్స్ డ్ లైన్ నుంచి కాల్ చేయండి. ముందస్తు చెల్లింపు లేదు. డైరెక్ట్ యాక్సెస్!
spam,జర్మనీకి నిమిషానికి ఒక్క పెన్స్ మాత్రమే ఇవ్వండి! 0844 861 85 85 యాక్సెస్ నంబర్ ద్వారా ఫిక్స్ డ్ లైన్ నుంచి కాల్ చేయండి. ముందస్తు చెల్లింపు లేదు. డైరెక్ట్ యాక్సెస్!
spam,వాలెంటైన్స్ డే స్పెషల్! మా క్విజ్ లో £1000 గెలుచుకోండి మరియు మీ భాగస్వామిని జీవితకాల యాత్రకు తీసుకెళ్లండి! ఇప్పుడు 83600కు జీవో పంపండి. 150p/msg rcvd. కస్ట్ కేర్: 08718720201.
spam,వాలెంటైన్స్ డే స్పెషల్! మా క్విజ్ లో £1000 గెలుచుకోండి మరియు మీ భాగస్వామిని జీవితకాల యాత్రకు తీసుకెళ్లండి! ఇప్పుడు 83600కు జీవో పంపండి. 150p/msg rcvd. కస్ట్ కేర్: 08718720201.
ham,చల్లార్చు. ఇంతకు ముందు మీరు ఎందుకు గెలవలేదు మరియు భోజనం చేయలేదు?
ham,జస్ట్ నిద్ర.. మరియు సర్ఫింగ్
ham,"క్షమించండి, నేను తరువాత కాల్ చేస్తాను"
ham,నన్ను పిలిచింది కరెక్టేనా? నా హ్యాండ్ ఫోన్ కు కాల్ చేయండి...
ham,సరే అది చాలా బాగుంది.
ham,అప్పుడు ఆ పోస్ట్ వచ్చిందని అనుకుంటున్నాను! మీకు ఇప్పుడు 1000 ల గ్రంథాలు ఉండాలి! హ్యాపీ రీడింగ్. చివర్లో ఉన్న వివ్ హలో కరోలిన్ నుండి నాది నా ఫేవరెట్. ఆయనను ఆశీర్వదించండి
ham,అపరిచితుడు ఎక్కడ దాక్కున్నావు?
ham,అలా చేయడానికి ఆసక్తి చూపడం లేదు.
ham,నా సోదరి నిన్న బిర్లా సాఫ్ట్ లో రెండు రౌండ్లు క్లియర్ చేసింది.
ham,గుడ్నైట్.... టీసీ... కొనసాగుతున్న ప్రాక్టీస్
ham,డిస్ అంటే యిజుయే. నేను మీ మెయిల్ చూశాను. ఒకవేళ హ్యూమింగ్ మీకు నా నెంబరు పంపకపోతే. డిస్ అనేది నా నం.
ham,ఇప్పుడు ఒక చిన్న ప్రెస్టీజ్ ప్రాబ్లమ్.
spam,షాగ్ ను ఫ్యాన్సీ చేస్తున్నారా? నేను చేస్తా. ఆసక్తిగా ఉందా? Txt XXUK SUZYని 69876కు sextextuk.com. టిఎక్స్ టిలు ఎంఎస్ జికి 1.50 ఖర్చు అవుతాయి. వెబ్సైట్లో టీఎన్సీలు.. X
spam,షాగ్ ను ఫ్యాన్సీ చేస్తున్నారా? నేను చేస్తా. ఆసక్తిగా ఉందా? Txt XXUK SUZYని 69876కు sextextuk.com. టిఎక్స్ టిలు ఎంఎస్ జికి 1.50 ఖర్చు అవుతాయి. వెబ్సైట్లో టీఎన్సీలు.. X
ham,"లేదు అక్కడ మీకు సహాయం చేయలేను, నా వద్ద ఎప్పుడూ ఐఫోన్ లేదు"
ham,గంటన్నరలో నువ్వు నా కారులో లేకపోతే నేను వెళ్లిపోతాను.
ham,"ఈ రోజు సారీ డే.! ఎప్పుడైనా నీ మీద కోపం వస్తే, నీతో అసభ్యంగా ప్రవర్తించినా, బాధపెట్టినా? దయచేసి మిమ్మల్ని చెంపదెబ్బ కొట్టండి ఎందుకంటే, ఇది మీ తప్పు, నేను బేసిక్ గా మంచివాడిని"
ham,మనకు ఆల్కహాల్ ఎంత అవసరమో మీరు ఎప్పుడైనా కనుగొన్నారా? జే మరియు నేను కలుపు కోసం సురక్షితంగా ఎంత ఖర్చు చేయవచ్చో తెలుసుకోవడానికి ప్రయత్నిస్తున్నాము
ham,&lt;#&gt; ISH నిమిషాలు 5 నిమిషాల క్రితం జరిగింది. WTF.
ham,"కాల్ చేసినందుకు ధన్యవాదాలు. మీకు ఓనం శుభాకాంక్షలు చెప్పడం మర్చిపోయాను సర్జీ.నేను ఇక్కడ బాగానే ఉన్నాను మరియు ఒక బీమా వ్యక్తిని కలిసినప్పుడు మిమ్మల్ని గుర్తు చేసుకున్నాను. ఖతార్ లో మిమ్మల్ని కలవండి ఇన్షా అల్లా.టిస్కోలో చేరిన మాజీ టాటా ఎఐజి రఖేష్, తైసీర్."
spam,మీకు 500 సిడి వోచర్లు లేదా 125గిఫ్ట్ గ్యారంటీ మరియు ఉచిత ప్రవేశం 2 100 వారాలకు 87066 టిఎన్ సిలకు టిఎక్స్ టి మ్యూజిక్ ను డ్రా చేసినందుకు అభినందనలు. Ldew.com1win150ppmx3age16
spam,మీకు 500 సిడి వోచర్లు లేదా 125గిఫ్ట్ గ్యారంటీ మరియు ఉచిత ప్రవేశం 2 100 వారాలకు 87066 టిఎన్ సిలకు టిఎక్స్ టి మ్యూజిక్ ను డ్రా చేసినందుకు అభినందనలు. Ldew.com1win150ppmx3age16
spam,మీ క్యాష్ బ్యాలెన్స్ ప్రస్తుతం 500 పౌండ్లు - మీ క్యాష్-ఇన్ ను పెంచడానికి ఇప్పుడు 86688కు కేవలం 150p/msg మాత్రమే క్యాష్ ని పంపండి. CC: 08708800282 HG/సూట్342/2Lands Row/W1J6HL
spam,మీ క్యాష్ బ్యాలెన్స్ ప్రస్తుతం 500 పౌండ్లు - మీ క్యాష్-ఇన్ ను పెంచడానికి ఇప్పుడు 86688కు కేవలం 150p/msg మాత్రమే క్యాష్ ని పంపండి. CC: 08708800282 HG/సూట్342/2Lands Row/W1J6HL
ham,"హలో! ఇప్పుడే ఇక్కడికి వచ్చాను, సెయింట్ ఆండ్రూస్-బాయ్ ఇది చాలా దూరం! చల్లగా ఉంది. నేను మిమ్మల్ని పోస్ట్ చేస్తాను"
ham,హ హ కూల్ చిక్కు చిక్కు :-):-D బి-)
ham,అయ్యో నో ప్రోబ్..
ham,ఇప్పుడే ఆడ్రీ స్టేటస్ చెక్ చేయండి
ham,ఇక్కడ బిజీ. కొత్త సంవత్సరానికి ముగింపు పలికేందుకు ప్రయత్నిస్తున్నారు. ఎట్టకేలకు మిమ్మల్ని కలుసుకోవడానికి ఎదురుచూస్తున్నాను...
ham,"గుడ్ మధ్యాహ్నం సూర్యరశ్మి! ఆ రోజు ఎలా ఉంది ? మనం ఉల్లాసంగా, సజీవంగా ఉన్నందుకు సంతోషంగా ఉన్నామా? మనం గాలి పీల్చి నవ్వుతున్నామా ? నేను నిన్ను తలచుకుంటున్నాను, నా ప్రేమ ... ఎప్పటిలాగే.."
ham,జెడ్ నన్ను జాగ్రత్తగా చూసుకుంటాడని నాకు తెలుసు. కాబట్టి కంగారు పడకండి.
spam,"Update_Now - క్రిస్మస్ ఆఫర్! లేటెస్ట్ మోటరోలా, సోనీ ఎరిక్సన్ & నోకియా & ఉచిత బ్లూటూత్! ఆరెంజ్ పై డబుల్ మిన్స్ & 1000 Txt. 08000839402 మొబైల్ అప్ 8 కు కాల్ చేయండి లేదా కాల్ 2ఆప్టౌట్/F4Q="
spam,"Update_Now - క్రిస్మస్ ఆఫర్! లేటెస్ట్ మోటరోలా, సోనీ ఎరిక్సన్ & నోకియా & ఉచిత బ్లూటూత్! ఆరెంజ్ పై డబుల్ మిన్స్ & 1000 Txt. 08000839402 మొబైల్ అప్ 8 కు కాల్ చేయండి లేదా కాల్ 2ఆప్టౌట్/F4Q="
spam,ఇదిగో మీ డిస్కౌంట్ కోడ్ RP176781. తదుపరి సందేశాలను ఆపడానికి రిప్లై ఆపండి. www.regalportfolio.co.uk. కస్టమర్ సర్వీసెస్ 08717205546
spam,ఇదిగో మీ డిస్కౌంట్ కోడ్ RP176781. తదుపరి సందేశాలను ఆపడానికి రిప్లై ఆపండి. www.regalportfolio.co.uk. కస్టమర్ సర్వీసెస్ 08717205546
ham,"బాగుంది, మీరు సిద్ధంగా ఉన్నప్పుడు నాకు మెసేజ్ చేయండి"
ham,"హలో మై బాయ్ టాయ్ ... గీయీ నేను ఇప్పటికే మిమ్మల్ని మిస్ అవుతున్నాను మరియు నేను ఇప్పుడే మేల్కొన్నాను. మీరు నాతో మంచం మీద ఉంటే బాగుండేది, నన్ను కౌగిలించుకుంటున్నాను. నేను నిన్ను ప్రేమిస్తున్నాను..."
ham,నేను నిన్ను మంచం మీద కూడా చెడగొడతాను:)
ham,నేను స్నానానికి వెళ్తున్నాను &lt; #&gt; నిమిషం..
ham,ప్రజలు ధరను అంగీకరిస్తే నేను చెల్లించగలననే నమ్మకం లేకపోతే నేను వారితో మాట్లాడలేను. కాబట్టి మీరు నిజంగా ఏమి కొనాలనుకుంటున్నారో మరియు మీరు ఎంత చెల్లించడానికి సిద్ధంగా ఉన్నారో దయచేసి నాకు చెప్పండి
spam,"మీ రింగ్ టోన్ ఆర్డర్ కు ధన్యవాదాలు, రిఫరెన్స్ T91. మీకు వారానికి జిబిపి 4 ఛార్జ్ చేయబడుతుంది. 09057039994 లో కస్టమర్ సేవలకు కాల్ చేయడం ద్వారా మీరు ఎప్పుడైనా అన్ సబ్ స్క్రైబ్ చేయవచ్చు."
spam,"మీ రింగ్ టోన్ ఆర్డర్ కు ధన్యవాదాలు, రిఫరెన్స్ T91. మీకు వారానికి జిబిపి 4 ఛార్జ్ చేయబడుతుంది. 09057039994 లో కస్టమర్ సేవలకు కాల్ చేయడం ద్వారా మీరు ఎప్పుడైనా అన్ సబ్ స్క్రైబ్ చేయవచ్చు."
ham,మీరు నన్ను చూసి ఉండొచ్చు.. నేను నిన్ను గుర్తుపట్టలేదు ఫేస్.:)
ham,న్యూ ఇయర్ సందర్భంగా లిండ్సేలో చాలా విషయాలు జరగడం లేదు *నిట్టూర్పులు * పిటిబోలోని కొన్ని బార్లు మరియు బ్లూ హెరాన్ లో ఏదో జరుగుతోంది
ham,రిను తీసుకువస్తే నా పాయసం అక్కడే ఉంచండి
ham,రంజిత్ సార్ నన్ను పిలిచారని చెప్పాను. అలా ఎస్ఎంఎస్ లు మాత్రమే ఇస్తున్నాను. ప్రాజెక్ట్ గురించి బెకాస్ వెరిఫై చేస్తున్నాడు. నన్ను తప్పు పట్టొద్దు అని ప్రభు ఈ రోజు చెప్పాడు..
ham,"అందుకే మీరు ఆందోళన చెందుతున్నారని నేను అనుకుంటున్నాను. శరీరం తనను తాను రిపేర్ చేసుకోవడానికి ఒక మార్గం ఉందని మీరు తెలుసుకోవాలి. మీరు ఆందోళన చెందాల్సిన అవసరం లేదని నేను ఖచ్చితంగా అనుకుంటున్నాను. మేము దానిని నెమ్మదిగా తీసుకుంటాము. మొదట పరీక్షలు, మీ అండోత్సర్గము ఎప్పుడు ఉందో వారు మార్గనిర్దేశం చేస్తారు, ఆపై విశ్రాంతి తీసుకోండి. మీరు చెప్పిన ఏదీ ఆందోళనకు కారణం కాదు, కానీ నేను మిమ్మల్ని అనుసరిస్తూనే ఉంటాను."
ham,"అవును ఖచ్చితంగా, నా పర్సును ట్రాక్ చేయడానికి నాకు రెండు నిమిషాలు ఇవ్వండి"
ham,హేయ్ వదిలేయండి. పెద్ద విషయం కాదు :-) జాగ్రత్త వహించండి.
ham,హేయ్ లేటుగా వస్తాను... 945+ వద్ద కలుద్దాం
spam,"ఆరెంజ్ లో డబుల్ మిన్స్ మరియు టీఎక్స్ టి 4 ఉచిత బ్లూటూత్. సోనీ, నోకియా మోటరోలా ఫోన్లలో లభిస్తుంది. 08000839402 మొబైల్ అప్ 8 కు కాల్ చేయండి లేదా కాల్2ఆప్టౌట్/N9DXకు కాల్ చేయండి"
spam,"ఆరెంజ్ లో డబుల్ మిన్స్ మరియు టీఎక్స్ టి 4 ఉచిత బ్లూటూత్. సోనీ, నోకియా మోటరోలా ఫోన్లలో లభిస్తుంది. 08000839402 మొబైల్ అప్ 8 కు కాల్ చేయండి లేదా కాల్2ఆప్టౌట్/N9DXకు కాల్ చేయండి"
ham,కస్టమర్ ప్లేస్ నేను మీకు కాల్ చేస్తాను.
ham,ఆ సమయంలో మీకు సరదా నచ్చదు
spam,ఆరెంజ్ లైన్ రెంటల్ & లేటెస్ట్ కెమెరా ఫోన్లు 4 ఉచితం. మీ ఫోన్ 11 మీటర్లు ఉందా? కాల్ మొబైల్స్ ఇప్పుడు అప్ డేట్ చేయడానికి 08000938767 లో ఉచితంగా డైరెక్ట్ చేయండి! or2stoptxt
spam,ఆరెంజ్ లైన్ రెంటల్ & లేటెస్ట్ కెమెరా ఫోన్లు 4 ఉచితం. మీ ఫోన్ 11 మీటర్లు ఉందా? కాల్ మొబైల్స్ ఇప్పుడు అప్ డేట్ చేయడానికి 08000938767 లో ఉచితంగా డైరెక్ట్ చేయండి! or2stoptxt
ham,చాలా ఆలస్యమైంది... విందు ఎప్పుడు?
ham,హేయ్ ఇది కూర్చొని మనం ఇంట్రో పైలేట్స్ కు మాత్రమే వెళ్తున్నామా? లేక కిక్ బాక్సింగ్ కూడానా? 
ham,పొద్దున్నే ఓకే చెప్పగలను.
ham,"అవుననే అనుకుంటున్నాను. నేను ఆఫీసులో ఉన్నాను కానీ నా ఒడి గదిలో ఉంది, ఇది గత కొన్ని రోజులుగా కొనసాగుతోంది. నేను దాన్ని మూసివేయలేదు."
ham,7.30 నిమిషాలకు మిమ్మల్ని ఎత్తుకోండి? ఏ సమయం ఉంది మరియు అది వెళుతుంది?
ham,ఇక్కడి నుంచి ప్రతి రెండు నెలలకు ఒకసారి పర్ఫార్మెన్స్ అవార్డ్ లెక్కిస్తారు.ప్రస్తుత నెల కాలానికి కాదు..
ham,నిజంగా నిద్రపోతున్నాను మరియు మీరు తిరిగి కాల్ చేసినప్పుడు ఇంకా ఉండవచ్చు. కాబట్టి ఒక టెక్స్ట్ GR8. మీరు రాక్ సిస్. నేను మేల్కొన్నప్పుడు మీకు ఒక సందేశం పంపుతాను.
ham,"మీరు ఎల్లప్పుడూ మీ వ్యాపారాన్ని అక్కడే ఉంచుతారు. మీ గాడిద ఫొటోలను ఫేస్ బుక్ లో పెడతారు. నేను కలిసిన అత్యంత ఓపెన్ పర్సన్స్ లో మీరు ఒకరు. మీ గది ఫోటో మిమ్మల్ని బాధపెడుతుందని, ఉల్లంఘించిన భావన కలిగిస్తుందని నేను ఎందుకు అనుకుంటున్నాను."
ham,"గుడ్ ఈవెనింగ్ సర్, అల్ సలాం వాహ్లిక్కుమ్.ఒక సంతోషకరమైన వార్తను పంచుకుంటున్నారు. దేవుడి దయవల్ల తయ్యర్ టిస్కో నుంచి ఆఫర్ రావడంతో ఉద్యోగంలో చేరాను. మీరు బాగున్నారని ఆశిస్తున్నాను. ఇన్షా అల్లాహ్, ఎప్పుడైనా కలుద్దాం. భారత్ నుంచి వచ్చిన రాకేష్.."
ham,హ్మ్మ్... k... కానీ నేను ఫీల్డ్ ని త్వరగా మార్చాలనుకుంటున్నాను డా:-)నేను సిస్టమ్ అడ్మినిస్ట్రేటర్ లేదా నెట్ వర్క్ అడ్మినిస్ట్రేటర్ ని పొందాలనుకుంటున్నాను..
spam,"ఉచిత రింగ్ టోన్ టెక్స్ట్ మొదట పాలీ కోసం 87131 కు లేదా నిజమైన టోన్ కోసం 87131 కు పొందండి! సహాయం చేయు? 0845 2814032 16 మొదటి ఉచితం తరువాత, టోన్ లు 3xå£150pw నుంచి నిలిపివేయడానికి 3xå£150pw"
